EmployeeID,First_Name,Surname,StreetAddress,City,StateFull,ZipCode,Country,CountryFull,Age,Office,Start_Date,Termination_Date,Office_Type,Department,Currency,Bonus_pct,Job_title,DOB,level,Active Status,Job_Profile,Compensation,start_year,termination_year,tenure_months,tenure_years,State_code,Salary(USD)
101307,Michael,Craver,2774 Lonely Oak Drive,Mobile,Alabama,36608,US,United States,55.0,Boulder,2014-05-19,2014-12-01 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1968-04-26,Director,0,JP_1045,200000.0,2014,2014,6.533333333333333,0.536986301369863,AL,97000.0
101308,Millie,Doherty,18 Pendwyallt Road,BURNTCLIFF TOP,,0SK112DE,GB,United Kingdom,37.0,London,2014-05-19,2022-03-18 00:00:00.000000,Corporate,Marketing,GBP,0.15,Programmatic Marketing Specialist,1986-09-14,Individual Contributor,0,JP_1028,70000.0,2014,2022,95.33333333333333,7.835616438356165,,47169.81132075472
101309,James,Mitchell,3080 Snyder Avenue,Salisbury,North Carolina,28144,US,United States,50.0,SanJose,2014-05-19,,Corporate,Technology,USD,0.15,IT,1973-12-02,Individual Contributor,1,JP_1042,80000.0,2014,0,110.75621814961573,9.103250806817732,NC,52000.0
101310,Fred,Genthner,4038 Shinn Street,New York,New York,10036,US,United States,41.0,SanJose,2014-05-19,2019-02-01 00:00:00.000000,Corporate,Sales,USD,0.2,"Director, Sales",1982-10-17,Director,0,JP_1035,175000.0,2014,2019,57.3,4.7095890410958905,NY,72000.0
101311,Amber,Freeman,2132 Elmwood Avenue,Warminster,Pennsylvania,18974,US,United States,30.0,SanJose,2014-05-19,2021-05-21 00:00:00.000000,Corporate,Sales,USD,0.1,"Associate, Sales",1993-09-10,Associate,0,JP_1040,75000.0,2014,2021,85.3,7.010958904109589,PA,78000.0
101312,Tommy,Theriault,3044 Dawson Drive,Little Rock,Arkansas,72211,US,United States,58.0,SanJose,2014-05-19,,Corporate,Customer Service,USD,0.2,"Director, Customer Service",1965-09-07,Director,1,JP_1026,160000.0,2014,0,110.75621814961573,9.103250806817732,AR,55000.0
101313,Essie,Daniel,4163 Conference Center Way,Rush,Pennsylvania,18801,US,United States,51.0,SanJose,2014-05-19,2018-05-21 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1972-05-16,Individual Contributor,0,JP_1020,70000.0,2014,2018,48.766666666666666,4.008219178082192,PA,59000.0
101314,Leslie,Latham,1312 Laurel Lee,North St Paul,Minnesota,55109,US,United States,42.0,Boulder,2014-05-26,,Technology,Technology,USD,0.15,Senior Software Engineer,1981-12-05,Senior,1,JP_1046,140000.0,2014,0,110.52288481628241,9.084072724625951,MN,93000.0
101315,Adalberto,Dwyer,204 Dovetail Drive,Vernon Hills,Illinois,60061,US,United States,41.0,NYC,2014-05-26,2021-05-22 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1982-05-26,Individual Contributor,0,JP_1034,85000.0,2014,2021,85.1,6.994520547945205,IL,76000.0
101316,Nathan,Graybeal,525 Union Street,Seattle,Washington,98108,US,United States,55.0,NYC,2014-05-26,2020-10-06 00:00:00.000000,Corporate,Sales,USD,0.2,"Director, Sales",1968-02-19,Director,0,JP_1035,175000.0,2014,2020,77.5,6.36986301369863,WA,72000.0
101317,Clarence,Thomas,977 May Street,Stearns,Kentucky,42647,US,United States,65.0,NYC,2014-05-26,,Corporate,Marketing,USD,0.15,Graphic Designer,1958-08-31,Individual Contributor,1,JP_1027,75000.0,2014,0,110.52288481628241,9.084072724625951,KY,76000.0
101318,Donna,Drake,4727 Walnut Street,Jackson,Mississippi,39201,US,United States,68.0,NYC,2014-05-26,2020-03-07 00:00:00.000000,Corporate,Sales,USD,0.15,Account Executive,1955-04-13,Individual Contributor,0,JP_1034,85000.0,2014,2020,70.4,5.786301369863014,MS,79000.0
101319,Linda,Moran,2738 North Bend River Road,Lexington,Kentucky,40509,US,United States,48.0,NYC,2014-05-26,,Corporate,Customer Service,USD,0.15,Senior Account Manager,1975-08-27,Senior,1,JP_1022,100000.0,2014,0,110.52288481628241,9.084072724625951,KY,53000.0
101320,Fred,Garwood,1474 John Calvin Drive,Chicago,Illinois,60605,US,United States,48.0,NYC,2014-05-26,2018-11-01 00:00:00.000000,Corporate,Customer Service,USD,0.15,Senior Account Manager,1975-09-23,Senior,0,JP_1022,100000.0,2014,2018,54.0,4.438356164383562,IL,57000.0
101321,Elizabeth,Riley,1072 Monroe Street,Houston,Texas,77002,US,United States,55.0,NYC,2014-05-26,,Corporate,Corporate,USD,0.15,HR Coordinator,1968-11-05,Individual Contributor,1,JP_1007,50000.0,2014,0,110.52288481628241,9.084072724625951,TX,68000.0
101322,Freddie,Schuck,1317 Cardinal Lane,Mattoon,Illinois,61938,US,United States,37.0,NYC,2014-06-02,,Corporate,Customer Service,USD,0.2,"Director, Customer Service",1986-09-08,Director,1,JP_1026,160000.0,2014,0,110.28955148294908,9.06489464243417,IL,59000.0
101323,Kathleen,Bryant,3848 Forest Drive,Mclean,Virginia,22101,US,United States,53.0,NYC,2014-06-02,,Corporate,Customer Service,USD,0.15,Account Manager,1970-08-22,Individual Contributor,1,JP_1020,70000.0,2014,0,110.28955148294908,9.06489464243417,VA,59000.0
101324,Michelle,Beasley,4302 Byrd Lane,Grants,New Mexico,87020,US,United States,54.0,NYC,2014-06-02,,Corporate,Sales,USD,0.1,"Associate, Sales",1969-10-16,Associate,1,JP_1040,75000.0,2014,0,110.28955148294908,9.06489464243417,NM,70000.0
101325,Kristen,Boyles,1238 Davisson Street,Lafayette,Indiana,47906,US,United States,50.0,NYC,2014-06-02,,Corporate,Customer Service,USD,0.15,Senior Account Manager,1973-06-22,Senior,1,JP_1022,100000.0,2014,0,110.28955148294908,9.06489464243417,IN,54000.0
101326,Peggy,Thomas,2387 Freed Drive,Stockton,California,95204,US,United States,28.0,NYC,2014-06-02,2022-06-06 00:00:00.000000,Corporate,Customer Service,USD,0.2,"Director, Customer Service",1995-09-10,Director,0,JP_1026,160000.0,2014,2022,97.53333333333333,8.016438356164384,CA,57000.0
101327,Claire,Johns,4720 Lowndes Hill Park Road,Bakersfield,California,93308,US,United States,45.0,NYC,2014-06-02,2023-05-13 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1978-02-26,Individual Contributor,0,JP_1020,70000.0,2014,2023,108.9,8.95068493150685,CA,55000.0
101328,Robert,Conner,4102 Haul Road,Brisbane,California,94005,US,United States,61.0,NYC,2014-06-02,2015-11-13 00:00:00.000000,Corporate,Sales,USD,0.1,"Associate, Sales",1962-08-12,Associate,0,JP_1040,75000.0,2014,2015,17.633333333333333,1.4493150684931506,CA,73000.0
101329,Barbara,Bugarin,863 Vine Street,Wood Dale,Illinois,60191,US,United States,31.0,Boulder,2014-06-09,,Technology,Technology,USD,0.15,Software Engineer,1992-09-26,Individual Contributor,1,JP_1043,110000.0,2014,0,110.05621814961575,9.04571656024239,IL,91000.0
101330,Joshua,Fernandez,4187 Conference Center Way,Herndon,Virginia,22090,US,United States,29.0,Boulder,2014-06-09,2020-09-25 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1994-07-29,Individual Contributor,0,JP_1043,110000.0,2014,2020,76.66666666666667,6.301369863013699,VA,96000.0
101331,Tina,Rosa,2071 Rhapsody Street,Eustis,Florida,32726,US,United States,32.0,NYC,2014-06-09,2022-12-10 00:00:00.000000,Corporate,Customer Service,USD,0.15,Senior Account Manager,1991-12-08,Senior,0,JP_1022,100000.0,2014,2022,103.53333333333333,8.509589041095891,FL,57000.0
101332,Marcelino,Ceballos,1114 Hill Croft Farm Road,Sacramento,California,95814,US,United States,56.0,NYC,2014-06-09,,Corporate,Customer Service,USD,0.15,Associate Account Manager,1967-02-15,Associate,1,JP_1019,,2014,0,110.05621814961575,9.04571656024239,CA,58000.0
101333,Christine,Smith,3132 Woodbridge Lane,Detroit,Michigan,48209,US,United States,43.0,NYC,2014-06-09,,Corporate,Sales,USD,0.15,Account Executive,1980-08-05,Individual Contributor,1,JP_1034,85000.0,2014,0,110.05621814961575,9.04571656024239,MI,77000.0
101334,James,Lam,2066 Bubby Drive,Austin,Texas,78701,US,United States,65.0,Boulder,2014-06-09,2021-03-25 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1958-09-17,Individual Contributor,0,JP_1043,110000.0,2014,2021,82.7,6.7972602739726025,TX,91000.0
101335,Richard,Edward,4803 Big Elm,Kansas City,Missouri,64106,US,United States,41.0,Boulder,2014-06-16,,Technology,Technology,USD,0.3,"VP, Technology",1982-06-12,VP,1,JP_1047,325000.0,2014,0,109.82288481628241,9.02653847805061,MO,96000.0
101336,Thomas,Cantrell,421 Hickory Lane,Beltsville,District of Columbia,20705,US,United States,51.0,NYC,2014-06-16,2015-04-17 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1972-03-06,Individual Contributor,0,JP_1020,70000.0,2014,2015,10.166666666666666,0.8356164383561644,DC,56000.0
101337,Norma,Curtis,1302 Glenview Drive,Corpus Christi,Texas,78476,US,United States,30.0,NYC,2014-06-16,,Corporate,Corporate,USD,0.2,HR Manager,1993-07-27,Individual Contributor,1,JP_1002,,2014,0,109.82288481628241,9.02653847805061,TX,64000.0
101338,Octavia,Yeh,446 Chandler Hollow Road,Pittsburgh,Pennsylvania,15212,US,United States,32.0,Boulder,2014-06-16,2021-02-23 00:00:00.000000,Technology,Technology,USD,0.2,"Director, Engineering",1991-01-19,Director,0,JP_1045,200000.0,2014,2021,81.46666666666667,6.695890410958904,PA,91000.0
101339,Linda,Luong,392 Green Street,Nashville,Tennessee,37211,US,United States,42.0,Boulder,2014-06-16,,Technology,Technology,USD,0.2,"Director, Engineering",1981-12-02,Director,1,JP_1045,200000.0,2014,0,109.82288481628241,9.02653847805061,TN,92000.0
101340,Gloria,Adams,4499 Grey Fox Farm Road,Houston,Texas,77002,US,United States,37.0,NYC,2014-06-23,2018-08-17 00:00:00.000000,Corporate,Customer Service,USD,0.15,Senior Account Manager,1986-08-01,Senior,0,JP_1022,100000.0,2014,2018,50.53333333333333,4.153424657534247,TX,58000.0
101341,Donald,Harris,3445 Central Avenue,Newark,New Jersey,07102,US,United States,63.0,NYC,2014-06-23,2021-01-20 00:00:00.000000,Corporate,Corporate,USD,0.15,"Specialist, Training and Development",1960-08-13,Individual Contributor,0,JP_1011,70000.0,2014,2021,80.1,6.583561643835616,NJ,64000.0
101342,Patsy,Williams,3309 Boone Street,Corpus Christi,Texas,78476,US,United States,49.0,NYC,2014-06-23,,Corporate,Customer Service,USD,0.15,Account Manager,1975-01-04,Individual Contributor,1,JP_1020,70000.0,2014,0,109.58955148294908,9.007360395858829,TX,55000.0
101343,Robert,Lamm,3039 Clifford Street,Berkeley,California,94704,US,United States,34.0,Boulder,2014-06-23,2021-08-19 00:00:00.000000,Technology,Technology,USD,0.15,Senior Software Engineer,1989-05-17,Senior,0,JP_1046,140000.0,2014,2021,87.13333333333334,7.161643835616438,CA,92000.0
101344,Ruth,Donalson,1732 James Street,Fairport,New York,14450,US,United States,50.0,Boulder,2014-06-23,2021-09-06 00:00:00.000000,Technology,Marketing,USD,0.2,"Manager, Marketing",1973-10-29,Manager,0,JP_1032,130000.0,2014,2021,87.73333333333333,7.210958904109589,NY,80000.0
101345,Oscar,Simon,98 University Drive,Hickory Hills,Illinois,60457,US,United States,55.0,Boulder,2014-06-23,2023-03-24 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1968-10-21,Individual Contributor,0,JP_1043,110000.0,2014,2023,106.53333333333333,8.756164383561643,IL,98000.0
101346,Maria,Church,2687 Hog Camp Road,Hillside,Illinois,60162,US,United States,63.0,NYC,2014-06-30,2016-10-25 00:00:00.000000,Corporate,Customer Service,USD,0.15,CS Operations Specialist,1960-08-07,Individual Contributor,0,JP_1025,80000.0,2014,2016,28.266666666666666,2.3232876712328765,IL,56000.0
101347,Maria,Hadley,4125 Brooke Street,Houston,Texas,77020,US,United States,57.0,NYC,2014-06-30,,Corporate,Sales,USD,0.2,Regional Sales Manager,1966-01-07,Manager,1,JP_1036,140000.0,2014,0,109.35621814961574,8.988182313667048,TX,78000.0
101348,Luis,Hernandez,4776 Melody Lane,Richmond,Virginia,23224,US,United States,41.0,NYC,2014-07-07,,Corporate,Customer Service,USD,0.15,Account Manager,1982-12-30,Individual Contributor,1,JP_1020,70000.0,2014,0,109.12288481628241,8.969004231475266,VA,59000.0
101349,Cynthia,Jones,607 McDonald Avenue,Orlando,Florida,32809,US,United States,36.0,NYC,2014-07-14,2022-11-17 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1987-03-17,Individual Contributor,0,JP_1020,70000.0,2014,2022,101.6,8.35068493150685,FL,51000.0
101350,Arnulfo,Van,4426 Austin Avenue,Omega,Georgia,31775,US,United States,31.0,NYC,2014-07-14,,Corporate,Technology,USD,0.15,IT,1992-06-09,Individual Contributor,1,JP_1042,80000.0,2014,0,108.88955148294907,8.949826149283485,GA,52000.0
101351,Frank,Mendez,4912 Randolph Street,Mattapoisett,Massachusetts,02739,US,United States,32.0,NYC,2014-07-14,,Corporate,Corporate,USD,0.15,Finance Coordinator,1991-08-25,Individual Contributor,1,JP_1009,55000.0,2014,0,108.88955148294907,8.949826149283485,MA,65000.0
101352,Frank,Croom,3505 Dola Mine Road,Morrisville,North Carolina,27560,US,United States,41.0,NYC,2014-07-14,2020-11-21 00:00:00.000000,Corporate,Customer Service,USD,0.15,CS Operations Specialist,1982-08-22,Individual Contributor,0,JP_1025,80000.0,2014,2020,77.4,6.361643835616438,NC,51000.0
101353,Margaret,Williams,600 Goff Avenue,Grand Rapids,Michigan,49503,US,United States,49.0,NYC,2014-07-14,2023-06-23 16:28:36.762626,Corporate,Technology,USD,0.15,IT,1974-02-11,Individual Contributor,0,JP_1042,80000.0,2014,2023,108.88955122014892,8.949826127683473,MI,48000.0
101354,Kim,Estes,727 Oakmound Drive,Chicago,Illinois,60637,US,United States,32.0,Boulder,2014-07-14,,Technology,Technology,USD,0.15,Software Engineer,1991-08-03,Individual Contributor,1,JP_1043,110000.0,2014,0,108.88955148294907,8.949826149283485,IL,92000.0
101355,Daniel,Desimone,1793 Travis Street,Port St Lucie,Florida,33452,US,United States,59.0,Boulder,2014-07-14,,Technology,Technology,USD,0.15,Software Engineer,1964-02-16,Individual Contributor,1,JP_1043,110000.0,2014,0,108.88955148294907,8.949826149283485,FL,90000.0
101356,Annette,Buchanan,1905 Whitman Court,Greenwich,Connecticut,06830,US,United States,39.0,Boulder,2014-07-14,2022-01-30 00:00:00.000000,Technology,Technology,USD,0.3,"VP, Technology",1984-11-30,VP,0,JP_1047,325000.0,2014,2022,91.9,7.553424657534246,CT,96000.0
101357,Aaron,Sellers,1437 Pooz Street,Bethel Springs,Tennessee,38315,US,United States,34.0,NYC,2014-07-21,2021-07-08 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1989-04-06,Manager,0,JP_1018,,2014,2021,84.8,6.96986301369863,TN,59000.0
101358,Linda,Henson,387 Ryder Avenue,Bothell,Washington,98011,US,United States,61.0,NYC,2014-07-21,,Corporate,Customer Service,USD,0.15,Account Manager,1962-08-30,Individual Contributor,1,JP_1020,70000.0,2014,0,108.65621814961574,8.930648067091704,WA,56000.0
101359,June,McIntyre,2703 Hope Street,Portland,Oregon,97204,US,United States,56.0,NYC,2014-07-21,,Corporate,Customer Service,USD,0.15,Account Manager,1967-10-15,Individual Contributor,1,JP_1020,70000.0,2014,0,108.65621814961574,8.930648067091704,OR,54000.0
101360,Edward,Wallace,408 Goosetown Drive,Lake Lure,North Carolina,28746,US,United States,50.0,NYC,2014-07-21,2023-06-23 16:28:36.762626,Corporate,Customer Service,USD,0.15,Associate Account Manager,1973-11-12,Associate,0,JP_1019,,2014,2023,108.65621788681558,8.930648045491692,NC,52000.0
101361,Cheryl,Barnett,3706 Hood Avenue,Carlsbad,California,92009,US,United States,61.0,Boulder,2014-07-21,2015-01-29 00:00:00.000000,Technology,Technology,USD,0.15,Software Engineer,1962-08-03,Individual Contributor,0,JP_1043,110000.0,2014,2015,6.4,0.5260273972602739,CA,100000.0
101362,Mildred,McAndrews,4338 August Lane,Alexandria,Louisiana,71301,US,United States,65.0,SanJose,2014-07-21,,Corporate,Customer Service,USD,0.15,Associate Account Manager,1958-12-08,Manager,1,JP_1018,,2014,0,108.65621814961574,8.930648067091704,LA,52000.0
101363,Raul,Edwards,1288 Meadow View Drive,Hartford,Connecticut,06103,US,United States,50.0,SanJose,2014-07-21,2018-11-24 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1973-06-23,Associate,0,JP_1019,,2014,2018,52.9,4.347945205479452,CT,50000.0
101364,Kathryn,Carter,1363 Shobe Lane,Loveland,Colorado,80537,US,United States,27.0,SanJose,2014-07-21,2015-06-05 00:00:00.000000,Corporate,Customer Service,USD,0.15,Associate Account Manager,1996-06-27,Associate,0,JP_1019,,2014,2015,10.633333333333333,0.873972602739726,CO,55000.0
101365,David,Timm,635 Elk City Road,Indianapolis,Indiana,46205,US,United States,36.0,SanJose,2014-07-21,,Corporate,Customer Service,USD,0.15,Associate Account Manager,1987-05-16,Associate,1,JP_1019,,2014,0,108.65621814961574,8.930648067091704,IN,56000.0
101366,Charlie,Taylor,4220 Shinn Street,New York,New York,10004,US,United States,60.0,NYC,2014-07-28,,Corporate,Sales,USD,0.15,Sales Team Lead,1963-04-30,Senior,1,JP_1039,95000.0,2014,0,108.4228848162824,8.911469984899924,NY,75000.0
101367,Elizabeth,Keener,3162 Ferry Street,Anniston,Alabama,36201,US,United States,55.0,NYC,2014-08-04,,Corporate,Marketing,USD,0.1,"Associate, Marketing",1968-06-06,Associate,1,JP_1030,120000.0,2014,0,108.18955148294907,8.892291902708143,AL,83000.0
101368,Guy,Crane,1120 Kenwood Place,Tamarac,Florida,33309,US,United States,39.0,NYC,2014-08-04,,Corporate,Customer Service,USD,0.15,Account Manager,1984-11-13,Individual Contributor,1,JP_1020,70000.0,2014,0,108.18955148294907,8.892291902708143,FL,52000.0
101369,Amy,Horton,1816 Pearlman Avenue,Sudbury,Massachusetts,01776,US,United States,67.0,NYC,2014-08-11,,Corporate,Customer Service,USD,0.15,Senior Account Manager,1956-03-10,Senior,1,JP_1022,100000.0,2014,0,107.95621814961574,8.873113820516362,MA,56000.0
101370,Juan,Beale,2195 Webster Street,Red Bank,New Jersey,07701,US,United States,61.0,NYC,2014-08-11,2015-07-27 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1962-06-15,Individual Contributor,0,JP_1020,70000.0,2014,2015,11.666666666666666,0.958904109589041,NJ,54000.0
101371,Ida,Phillips,4093 Michael Street,Houston,Texas,77002,US,United States,41.0,NYC,2014-08-11,2016-10-28 00:00:00.000000,Corporate,Corporate,USD,0.15,HR Generalist,1982-01-19,Individual Contributor,0,JP_1016,75000.0,2014,2016,26.966666666666665,2.2164383561643834,TX,63000.0
101372,Bianca,Boston,4674 Strother Street,Vernon,Alabama,35592,US,United States,53.0,NYC,2014-08-18,,Corporate,Sales,USD,0.15,Account Executive,1970-05-15,Individual Contributor,1,JP_1034,85000.0,2014,0,107.7228848162824,8.853935738324582,AL,73000.0
101373,Ralph,Caruthers,3398 Candlelight Drive,Alvin,Texas,77511,US,United States,30.0,NYC,2014-08-18,,Corporate,Sales,USD,0.15,Account Executive,1993-12-04,Individual Contributor,1,JP_1034,85000.0,2014,0,107.7228848162824,8.853935738324582,TX,75000.0
101374,John,Pierson,4488 Daylene Drive,Southfield,Michigan,48235,US,United States,41.0,NYC,2014-08-18,,Corporate,Customer Service,USD,0.15,Account Manager,1982-04-26,Individual Contributor,1,JP_1020,70000.0,2014,0,107.7228848162824,8.853935738324582,MI,55000.0
101375,Bessie,Sato,307 Davis Court,Metropolis,Illinois,62960,US,United States,37.0,NYC,2014-08-18,2021-04-23 00:00:00.000000,Corporate,Sales,USD,0.2,Sales Manager,1986-01-28,Manager,0,JP_1037,120000.0,2014,2021,81.33333333333333,6.684931506849315,IL,80000.0
101376,Nancy,Nagle,988 Murry Street,Princess Anne,Virginia,23456,US,United States,63.0,NYC,2014-08-18,2019-01-22 00:00:00.000000,Corporate,Corporate,USD,0.15,Counsel,1960-03-04,Individual Contributor,0,JP_1008,220000.0,2014,2019,53.93333333333333,4.432876712328767,VA,64000.0
101377,Elizabeth,Whitaker,1348 Duffy Street,South Bend,Indiana,46601,US,United States,59.0,NYC,2014-08-25,,Corporate,Sales,USD,0.15,Account Executive,1964-09-07,Individual Contributor,1,JP_1034,85000.0,2014,0,107.48955148294907,8.834757656132801,IN,70000.0
101378,Judith,Ewing,461 Leverton Cove Road,Springfield,Massachusetts,01103,US,United States,29.0,NYC,2014-08-25,,Corporate,Customer Service,USD,0.15,Senior Account Manager,1994-05-01,Senior,1,JP_1022,100000.0,2014,0,107.48955148294907,8.834757656132801,MA,51000.0
101379,Kimberly,Hudson,3973 Farland Street,Wheeling,Illinois,60090,US,United States,43.0,NYC,2014-08-25,2016-08-09 00:00:00.000000,Corporate,Customer Service,USD,0.15,Account Manager,1980-05-03,Individual Contributor,0,JP_1020,70000.0,2014,2016,23.833333333333332,1.9589041095890412,IL,53000.0
